customer_id,session_date,experiment_group,city,device_type,acquisition_channel
119465,2023-12-11 08:48:20,Variant,Hyderabad,Android,Google Ads
119465,2023-12-23 08:48:20,Variant,Hyderabad,Android,Google Ads
119465,2023-12-24 08:48:20,Variant,Hyderabad,Android,Google Ads
119465,2024-01-02 08:48:20,Variant,Hyderabad,Android,Google Ads
119465,2024-01-14 08:48:20,Variant,Hyderabad,Android,Google Ads
373750,2023-09-04 21:14:53,Control,Bangalore,Android,Instagram
373750,2023-09-28 21:14:53,Control,Bangalore,Android,Instagram
101241,2023-10-20 11:02:32,Control,Hyderabad,iOS,Referral
101241,2023-10-27 11:02:32,Control,Hyderabad,iOS,Referral
101241,2023-11-08 11:02:32,Control,Hyderabad,iOS,Referral
101241,2023-11-13 11:02:32,Control,Hyderabad,iOS,Referral
54189,2023-07-27 14:02:21,Variant,Bangalore,Android,Instagram
54189,2023-08-13 14:02:21,Variant,Bangalore,Android,Instagram
54189,2023-08-20 14:02:21,Variant,Bangalore,Android,Instagram
54189,2023-08-21 14:02:21,Variant,Bangalore,Android,Instagram
317904,2023-09-10 16:53:20,Control,Pune,Android,Organic
317904,2023-09-15 16:53:20,Control,Pune,Android,Organic
317904,2023-10-02 16:53:20,Control,Pune,Android,Organic
317904,2023-10-26 16:53:20,Control,Pune,Android,Organic
139639,2023-09-01 00:47:46,Variant,Mumbai,Android,Instagram
139639,2023-09-18 00:47:46,Variant,Mumbai,Android,Instagram
139639,2023-09-23 00:47:46,Variant,Mumbai,Android,Instagram
139639,2023-10-11 00:47:46,Variant,Mumbai,Android,Instagram
80795,2023-09-11 08:09:16,Control,Hyderabad,Android,Organic
80795,2023-09-15 08:09:16,Control,Hyderabad,Android,Organic
80795,2023-10-01 08:09:16,Control,Hyderabad,Android,Organic
80795,2023-10-13 08:09:16,Control,Hyderabad,Android,Organic
339144,2023-08-10 02:09:16,Control,Hyderabad,Android,Instagram
339144,2023-08-24 02:09:16,Control,Hyderabad,Android,Instagram
339144,2023-09-25 02:09:16,Control,Hyderabad,Android,Instagram
144133,2023-07-12 18:18:43,Control,Hyderabad,Android,Facebook
144133,2023-07-26 18:18:43,Control,Hyderabad,Android,Facebook
44472,2023-10-23 09:54:05,Control,Mumbai,iOS,Organic
44472,2023-11-27 09:54:05,Control,Mumbai,iOS,Organic
44472,2023-11-28 09:54:05,Control,Mumbai,iOS,Organic
44472,2023-11-29 09:54:05,Control,Mumbai,iOS,Organic
344079,2023-12-08 02:24:00,Variant,Mumbai,Android,Organic
344079,2023-12-10 02:24:00,Variant,Mumbai,Android,Organic
344079,2023-12-22 02:24:00,Variant,Mumbai,Android,Organic
344079,2023-12-24 02:24:00,Variant,Mumbai,Android,Organic
344079,2024-01-02 02:24:00,Variant,Mumbai,Android,Organic
344079,2024-01-12 02:24:00,Variant,Mumbai,Android,Organic
344079,2024-01-31 02:24:00,Variant,Mumbai,Android,Organic
214028,2023-12-18 17:56:55,Variant,Chennai,iOS,Instagram
214028,2023-12-19 17:56:55,Variant,Chennai,iOS,Instagram
214028,2024-01-04 17:56:55,Variant,Chennai,iOS,Instagram
214028,2024-01-12 17:56:55,Variant,Chennai,iOS,Instagram
214028,2024-01-18 17:56:55,Variant,Chennai,iOS,Instagram
214028,2024-01-21 17:56:55,Variant,Chennai,iOS,Instagram
165485,2023-08-29 18:21:19,Control,Hyderabad,Android,Organic
165485,2023-08-29 18:21:19,Control,Hyderabad,Android,Organic
165485,2023-09-17 18:21:19,Control,Hyderabad,Android,Organic
165485,2023-09-18 18:21:19,Control,Hyderabad,Android,Organic
165485,2023-10-12 18:21:19,Control,Hyderabad,Android,Organic
77339,2023-07-05 01:36:33,Variant,Pune,Android,Instagram
77339,2023-07-07 01:36:33,Variant,Pune,Android,Instagram
77339,2023-07-20 01:36:33,Variant,Pune,Android,Instagram
77339,2023-07-25 01:36:33,Variant,Pune,Android,Instagram
77339,2023-07-30 01:36:33,Variant,Pune,Android,Instagram
77339,2023-08-25 01:36:33,Variant,Pune,Android,Instagram
77339,2023-08-29 01:36:33,Variant,Pune,Android,Instagram
140998,2023-12-13 22:02:03,Control,Chennai,Android,Organic
140998,2023-12-29 22:02:03,Control,Chennai,Android,Organic
296805,2023-11-29 11:47:42,Variant,Bangalore,Android,Organic
296805,2023-12-03 11:47:42,Variant,Bangalore,Android,Organic
296805,2023-12-14 11:47:42,Variant,Bangalore,Android,Organic
296805,2023-12-25 11:47:42,Variant,Bangalore,Android,Organic
296805,2024-01-20 11:47:42,Variant,Bangalore,Android,Organic
376499,2023-07-26 17:41:27,Control,Pune,iOS,Facebook
376499,2023-08-22 17:41:27,Control,Pune,iOS,Facebook
376499,2023-08-30 17:41:27,Control,Pune,iOS,Facebook
359699,2023-11-20 21:44:06,Variant,Bangalore,Android,Google Ads
359699,2023-11-24 21:44:06,Variant,Bangalore,Android,Google Ads
359699,2023-11-27 21:44:06,Variant,Bangalore,Android,Google Ads
359699,2023-12-21 21:44:06,Variant,Bangalore,Android,Google Ads
359699,2024-01-06 21:44:06,Variant,Bangalore,Android,Google Ads
240982,2023-12-30 04:16:25,Variant,Delhi,Android,Instagram
240982,2024-01-15 04:16:25,Variant,Delhi,Android,Instagram
240982,2024-01-20 04:16:25,Variant,Delhi,Android,Instagram
240982,2024-01-26 04:16:25,Variant,Delhi,Android,Instagram
81333,2023-10-12 23:19:21,Variant,Hyderabad,iOS,Organic
81333,2023-11-01 23:19:21,Variant,Hyderabad,iOS,Organic
81333,2023-11-02 23:19:21,Variant,Hyderabad,iOS,Organic
81333,2023-11-30 23:19:21,Variant,Hyderabad,iOS,Organic
81333,2023-12-05 23:19:21,Variant,Hyderabad,iOS,Organic
81333,2023-12-06 23:19:21,Variant,Hyderabad,iOS,Organic
146489,2023-08-10 14:20:17,Variant,Chennai,iOS,Google Ads
146489,2023-08-14 14:20:17,Variant,Chennai,iOS,Google Ads
146489,2023-08-15 14:20:17,Variant,Chennai,iOS,Google Ads
146489,2023-08-21 14:20:17,Variant,Chennai,iOS,Google Ads
146489,2023-09-26 14:20:17,Variant,Chennai,iOS,Google Ads
146489,2023-10-01 14:20:17,Variant,Chennai,iOS,Google Ads
146489,2023-10-02 14:20:17,Variant,Chennai,iOS,Google Ads
101347,2023-12-31 16:37:09,Variant,Chennai,iOS,Referral
101347,2024-01-08 16:37:09,Variant,Chennai,iOS,Referral
101347,2024-01-10 16:37:09,Variant,Chennai,iOS,Referral
101347,2024-02-12 16:37:09,Variant,Chennai,iOS,Referral
101347,2024-02-13 16:37:09,Variant,Chennai,iOS,Referral
115419,2023-11-20 13:11:17,Variant,Delhi,Android,Google Ads
115419,2023-11-26 13:11:17,Variant,Delhi,Android,Google Ads
115419,2023-11-27 13:11:17,Variant,Delhi,Android,Google Ads
115419,2023-12-18 13:11:17,Variant,Delhi,Android,Google Ads
115419,2024-01-03 13:11:17,Variant,Delhi,Android,Google Ads
115419,2024-01-07 13:11:17,Variant,Delhi,Android,Google Ads
59017,2023-12-13 09:12:34,Variant,Delhi,iOS,Google Ads
59017,2023-12-14 09:12:34,Variant,Delhi,iOS,Google Ads
59017,2023-12-20 09:12:34,Variant,Delhi,iOS,Google Ads
59017,2023-12-25 09:12:34,Variant,Delhi,iOS,Google Ads
59017,2024-01-10 09:12:34,Variant,Delhi,iOS,Google Ads
279715,2023-08-05 10:18:34,Variant,Hyderabad,Android,Referral
279715,2023-08-14 10:18:34,Variant,Hyderabad,Android,Referral
279715,2023-08-28 10:18:34,Variant,Hyderabad,Android,Referral
67844,2023-12-19 14:12:01,Variant,Bangalore,Android,Organic
67844,2024-01-02 14:12:01,Variant,Bangalore,Android,Organic
67844,2024-01-10 14:12:01,Variant,Bangalore,Android,Organic
67844,2024-01-17 14:12:01,Variant,Bangalore,Android,Organic
67844,2024-01-19 14:12:01,Variant,Bangalore,Android,Organic
220186,2023-08-01 18:29:31,Control,Hyderabad,Android,Organic
220186,2023-08-04 18:29:31,Control,Hyderabad,Android,Organic
220186,2023-09-27 18:29:31,Control,Hyderabad,Android,Organic
399373,2023-08-31 22:52:37,Variant,Bangalore,Android,Instagram
399373,2023-09-06 22:52:37,Variant,Bangalore,Android,Instagram
399373,2023-09-08 22:52:37,Variant,Bangalore,Android,Instagram
399373,2023-09-13 22:52:37,Variant,Bangalore,Android,Instagram
399373,2023-09-26 22:52:37,Variant,Bangalore,Android,Instagram
399373,2023-10-17 22:52:37,Variant,Bangalore,Android,Instagram
99312,2023-12-16 14:15:07,Control,Delhi,Android,Organic
99312,2023-12-21 14:15:07,Control,Delhi,Android,Organic
99312,2023-12-25 14:15:07,Control,Delhi,Android,Organic
99312,2024-01-25 14:15:07,Control,Delhi,Android,Organic
319773,2023-11-03 12:45:56,Variant,Hyderabad,Android,Google Ads
319773,2023-11-11 12:45:56,Variant,Hyderabad,Android,Google Ads
319773,2023-11-13 12:45:56,Variant,Hyderabad,Android,Google Ads
319773,2023-11-17 12:45:56,Variant,Hyderabad,Android,Google Ads
319773,2023-11-22 12:45:56,Variant,Hyderabad,Android,Google Ads
319773,2023-12-04 12:45:56,Variant,Hyderabad,Android,Google Ads
319773,2023-12-19 12:45:56,Variant,Hyderabad,Android,Google Ads
61212,2023-11-07 19:41:17,Control,Pune,iOS,Organic
61212,2023-11-25 19:41:17,Control,Pune,iOS,Organic
297413,2023-09-22 04:49:33,Variant,Mumbai,Android,Google Ads
297413,2023-09-25 04:49:33,Variant,Mumbai,Android,Google Ads
297413,2023-09-26 04:49:33,Variant,Mumbai,Android,Google Ads
297413,2023-09-30 04:49:33,Variant,Mumbai,Android,Google Ads
297413,2023-10-07 04:49:33,Variant,Mumbai,Android,Google Ads
297413,2023-10-18 04:49:33,Variant,Mumbai,Android,Google Ads
297413,2023-11-17 04:49:33,Variant,Mumbai,Android,Google Ads
399584,2023-11-18 23:15:06,Control,Delhi,Android,Google Ads
399584,2023-12-01 23:15:06,Control,Delhi,Android,Google Ads
399584,2023-12-24 23:15:06,Control,Delhi,Android,Google Ads
216258,2023-09-14 15:01:12,Control,Bangalore,Android,Organic
216258,2023-10-05 15:01:12,Control,Bangalore,Android,Organic
216258,2023-10-13 15:01:12,Control,Bangalore,Android,Organic
57878,2023-07-12 13:48:00,Control,Chennai,iOS,Organic
57878,2023-07-17 13:48:00,Control,Chennai,iOS,Organic
57878,2023-08-23 13:48:00,Control,Chennai,iOS,Organic
57878,2023-09-02 13:48:00,Control,Chennai,iOS,Organic
109107,2023-09-07 18:54:39,Variant,Chennai,Android,Organic
109107,2023-09-13 18:54:39,Variant,Chennai,Android,Organic
109107,2023-09-22 18:54:39,Variant,Chennai,Android,Organic
109107,2023-10-01 18:54:39,Variant,Chennai,Android,Organic
109107,2023-10-02 18:54:39,Variant,Chennai,Android,Organic
297232,2023-12-30 03:56:46,Control,Hyderabad,Android,Google Ads
297232,2024-01-13 03:56:46,Control,Hyderabad,Android,Google Ads
297232,2024-02-18 03:56:46,Control,Hyderabad,Android,Google Ads
282699,2023-10-01 12:42:22,Control,Mumbai,iOS,Instagram
282699,2023-10-05 12:42:22,Control,Mumbai,iOS,Instagram
282699,2023-10-22 12:42:22,Control,Mumbai,iOS,Instagram
113238,2023-11-24 14:35:02,Variant,Delhi,iOS,Organic
113238,2023-12-01 14:35:02,Variant,Delhi,iOS,Organic
113238,2023-12-03 14:35:02,Variant,Delhi,iOS,Organic
113238,2023-12-12 14:35:02,Variant,Delhi,iOS,Organic
113238,2023-12-21 14:35:02,Variant,Delhi,iOS,Organic
94766,2023-09-19 04:38:38,Variant,Bangalore,Android,Google Ads
94766,2023-10-13 04:38:38,Variant,Bangalore,Android,Google Ads
94766,2023-10-23 04:38:38,Variant,Bangalore,Android,Google Ads
155124,2023-12-18 22:08:36,Control,Mumbai,Android,Organic
155124,2024-01-05 22:08:36,Control,Mumbai,Android,Organic
155124,2024-01-20 22:08:36,Control,Mumbai,Android,Organic
155124,2024-02-01 22:08:36,Control,Mumbai,Android,Organic
36118,2023-12-24 04:45:08,Control,Hyderabad,iOS,Referral
36118,2024-01-05 04:45:08,Control,Hyderabad,iOS,Referral
36118,2024-01-24 04:45:08,Control,Hyderabad,iOS,Referral
153048,2023-11-14 08:45:01,Control,Bangalore,Android,Facebook
153048,2023-11-18 08:45:01,Control,Bangalore,Android,Facebook
153048,2023-11-23 08:45:01,Control,Bangalore,Android,Facebook
153048,2023-12-05 08:45:01,Control,Bangalore,Android,Facebook
83095,2023-09-17 11:04:33,Variant,Hyderabad,Android,Organic
83095,2023-09-18 11:04:33,Variant,Hyderabad,Android,Organic
83095,2023-10-03 11:04:33,Variant,Hyderabad,Android,Organic
183704,2023-08-22 18:07:06,Control,Bangalore,iOS,Referral
183704,2023-08-27 18:07:06,Control,Bangalore,iOS,Referral
183704,2023-09-14 18:07:06,Control,Bangalore,iOS,Referral
64401,2023-10-10 17:53:54,Control,Bangalore,Android,Organic
64401,2023-10-12 17:53:54,Control,Bangalore,Android,Organic
64401,2023-11-06 17:53:54,Control,Bangalore,Android,Organic
64401,2023-12-07 17:53:54,Control,Bangalore,Android,Organic
88853,2023-08-28 03:09:26,Control,Bangalore,Android,Organic
88853,2023-09-04 03:09:26,Control,Bangalore,Android,Organic
101285,2024-01-02 22:01:09,Control,Pune,Android,Organic
101285,2024-02-14 22:01:09,Control,Pune,Android,Organic
309983,2023-07-24 18:55:59,Variant,Mumbai,Android,Organic
309983,2023-07-25 18:55:59,Variant,Mumbai,Android,Organic
309983,2023-08-20 18:55:59,Variant,Mumbai,Android,Organic
309983,2023-08-23 18:55:59,Variant,Mumbai,Android,Organic
309983,2023-08-31 18:55:59,Variant,Mumbai,Android,Organic
302131,2023-12-09 11:26:51,Control,Pune,Android,Google Ads
302131,2023-12-12 11:26:51,Control,Pune,Android,Google Ads
302131,2023-12-17 11:26:51,Control,Pune,Android,Google Ads
302131,2023-12-21 11:26:51,Control,Pune,Android,Google Ads
302131,2023-12-23 11:26:51,Control,Pune,Android,Google Ads
297674,2023-11-23 17:11:01,Control,Hyderabad,iOS,Organic
297674,2023-12-20 17:11:01,Control,Hyderabad,iOS,Organic
385023,2023-11-11 04:42:25,Control,Hyderabad,Android,Referral
385023,2023-12-22 04:42:25,Control,Hyderabad,Android,Referral
100148,2023-07-12 16:12:17,Control,Mumbai,Android,Organic
100148,2023-07-22 16:12:17,Control,Mumbai,Android,Organic
100148,2023-08-08 16:12:17,Control,Mumbai,Android,Organic
100148,2023-08-21 16:12:17,Control,Mumbai,Android,Organic
352827,2023-09-28 11:35:57,Control,Hyderabad,Android,Organic
352827,2023-10-24 11:35:57,Control,Hyderabad,Android,Organic
333449,2023-08-17 08:50:22,Variant,Bangalore,Android,Google Ads
333449,2023-08-20 08:50:22,Variant,Bangalore,Android,Google Ads
333449,2023-08-21 08:50:22,Variant,Bangalore,Android,Google Ads
174796,2023-09-05 13:57:06,Variant,Mumbai,iOS,Facebook
174796,2023-09-22 13:57:06,Variant,Mumbai,iOS,Facebook
174796,2023-10-15 13:57:06,Variant,Mumbai,iOS,Facebook
351561,2023-10-19 05:18:54,Variant,Bangalore,Android,Organic
351561,2023-11-02 05:18:54,Variant,Bangalore,Android,Organic
351561,2023-11-19 05:18:54,Variant,Bangalore,Android,Organic
351561,2023-11-26 05:18:54,Variant,Bangalore,Android,Organic
145962,2023-08-13 18:53:39,Variant,Mumbai,Android,Instagram
145962,2023-08-26 18:53:39,Variant,Mumbai,Android,Instagram
145962,2023-09-14 18:53:39,Variant,Mumbai,Android,Instagram
49104,2023-08-06 09:35:52,Variant,Mumbai,Android,Referral
49104,2023-08-16 09:35:52,Variant,Mumbai,Android,Referral
49104,2023-08-23 09:35:52,Variant,Mumbai,Android,Referral
49104,2023-08-24 09:35:52,Variant,Mumbai,Android,Referral
49104,2023-08-26 09:35:52,Variant,Mumbai,Android,Referral
49104,2023-09-25 09:35:52,Variant,Mumbai,Android,Referral
133330,2023-11-06 21:05:41,Control,Bangalore,Android,Referral
133330,2023-11-17 21:05:41,Control,Bangalore,Android,Referral
133330,2023-11-30 21:05:41,Control,Bangalore,Android,Referral
133330,2023-12-02 21:05:41,Control,Bangalore,Android,Referral
133330,2023-12-16 21:05:41,Control,Bangalore,Android,Referral
390232,2023-10-12 02:16:00,Variant,Bangalore,Android,Referral
390232,2023-11-01 02:16:00,Variant,Bangalore,Android,Referral
390232,2023-11-06 02:16:00,Variant,Bangalore,Android,Referral
390232,2023-11-11 02:16:00,Variant,Bangalore,Android,Referral
138462,2023-11-19 10:54:15,Variant,Delhi,Android,Organic
138462,2023-12-13 10:54:15,Variant,Delhi,Android,Organic
138462,2023-12-19 10:54:15,Variant,Delhi,Android,Organic
180618,2023-07-20 15:50:38,Variant,Hyderabad,iOS,Organic
180618,2023-08-17 15:50:38,Variant,Hyderabad,iOS,Organic
180618,2023-08-27 15:50:38,Variant,Hyderabad,iOS,Organic
180618,2023-08-30 15:50:38,Variant,Hyderabad,iOS,Organic
180618,2023-08-31 15:50:38,Variant,Hyderabad,iOS,Organic
180618,2023-09-10 15:50:38,Variant,Hyderabad,iOS,Organic
346280,2023-10-10 23:51:23,Variant,Bangalore,Android,Google Ads
346280,2023-10-18 23:51:23,Variant,Bangalore,Android,Google Ads
346280,2023-11-16 23:51:23,Variant,Bangalore,Android,Google Ads
346280,2023-11-26 23:51:23,Variant,Bangalore,Android,Google Ads
41746,2023-09-02 21:48:13,Control,Pune,Android,Organic
41746,2023-09-24 21:48:13,Control,Pune,Android,Organic
41746,2023-10-19 21:48:13,Control,Pune,Android,Organic
385134,2023-08-28 08:38:14,Variant,Bangalore,Android,Facebook
385134,2023-09-17 08:38:14,Variant,Bangalore,Android,Facebook
385134,2023-10-05 08:38:14,Variant,Bangalore,Android,Facebook
385134,2023-10-12 08:38:14,Variant,Bangalore,Android,Facebook
45164,2023-07-27 04:34:49,Variant,Delhi,iOS,Organic
45164,2023-08-13 04:34:49,Variant,Delhi,iOS,Organic
45164,2023-08-15 04:34:49,Variant,Delhi,iOS,Organic
45164,2023-09-05 04:34:49,Variant,Delhi,iOS,Organic
62540,2023-11-26 13:40:02,Variant,Pune,Android,Organic
62540,2023-11-28 13:40:02,Variant,Pune,Android,Organic
62540,2023-12-05 13:40:02,Variant,Pune,Android,Organic
62540,2024-01-02 13:40:02,Variant,Pune,Android,Organic
62540,2024-01-10 13:40:02,Variant,Pune,Android,Organic
62540,2024-01-19 13:40:02,Variant,Pune,Android,Organic
62540,2024-01-20 13:40:02,Variant,Pune,Android,Organic
371117,2023-10-31 19:02:40,Control,Bangalore,Android,Google Ads
371117,2023-11-19 19:02:40,Control,Bangalore,Android,Google Ads
371117,2023-12-08 19:02:40,Control,Bangalore,Android,Google Ads
371117,2023-12-08 19:02:40,Control,Bangalore,Android,Google Ads
371117,2023-12-13 19:02:40,Control,Bangalore,Android,Google Ads
85782,2023-07-21 00:08:36,Control,Bangalore,Android,Organic
85782,2023-07-24 00:08:36,Control,Bangalore,Android,Organic
85782,2023-08-01 00:08:36,Control,Bangalore,Android,Organic
164626,2024-01-15 03:16:44,Control,Bangalore,Android,Referral
164626,2024-01-29 03:16:44,Control,Bangalore,Android,Referral
164626,2024-02-08 03:16:44,Control,Bangalore,Android,Referral
164626,2024-02-19 03:16:44,Control,Bangalore,Android,Referral
62912,2023-11-12 08:59:47,Variant,Hyderabad,iOS,Google Ads
62912,2023-11-21 08:59:47,Variant,Hyderabad,iOS,Google Ads
62912,2023-12-06 08:59:47,Variant,Hyderabad,iOS,Google Ads
62912,2023-12-10 08:59:47,Variant,Hyderabad,iOS,Google Ads
62912,2023-12-27 08:59:47,Variant,Hyderabad,iOS,Google Ads
62912,2023-12-29 08:59:47,Variant,Hyderabad,iOS,Google Ads
93113,2023-10-25 02:33:45,Control,Bangalore,Android,Facebook
93113,2023-11-13 02:33:45,Control,Bangalore,Android,Facebook
93113,2023-12-05 02:33:45,Control,Bangalore,Android,Facebook
93113,2023-12-20 02:33:45,Control,Bangalore,Android,Facebook
222734,2023-09-16 02:02:31,Control,Delhi,Android,Instagram
222734,2023-09-18 02:02:31,Control,Delhi,Android,Instagram
222734,2023-10-06 02:02:31,Control,Delhi,Android,Instagram
222734,2023-10-08 02:02:31,Control,Delhi,Android,Instagram
126798,2023-11-03 17:34:08,Variant,Bangalore,iOS,Google Ads
126798,2023-11-16 17:34:08,Variant,Bangalore,iOS,Google Ads
126798,2023-11-25 17:34:08,Variant,Bangalore,iOS,Google Ads
126798,2023-12-01 17:34:08,Variant,Bangalore,iOS,Google Ads
126798,2023-12-08 17:34:08,Variant,Bangalore,iOS,Google Ads
126798,2023-12-18 17:34:08,Variant,Bangalore,iOS,Google Ads
154471,2023-12-21 16:23:44,Control,Mumbai,iOS,Google Ads
154471,2024-01-01 16:23:44,Control,Mumbai,iOS,Google Ads
154471,2024-01-13 16:23:44,Control,Mumbai,iOS,Google Ads
206039,2023-07-25 11:16:11,Variant,Pune,iOS,Facebook
206039,2023-08-03 11:16:11,Variant,Pune,iOS,Facebook
206039,2023-08-12 11:16:11,Variant,Pune,iOS,Facebook
206039,2023-09-16 11:16:11,Variant,Pune,iOS,Facebook
327651,2023-10-16 14:46:47,Control,Delhi,iOS,Organic
327651,2023-10-19 14:46:47,Control,Delhi,iOS,Organic
327651,2023-11-05 14:46:47,Control,Delhi,iOS,Organic
327651,2023-11-24 14:46:47,Control,Delhi,iOS,Organic
327651,2023-12-05 14:46:47,Control,Delhi,iOS,Organic
66012,2023-11-21 18:53:56,Variant,Mumbai,Android,Organic
66012,2023-11-23 18:53:56,Variant,Mumbai,Android,Organic
66012,2023-12-04 18:53:56,Variant,Mumbai,Android,Organic
66012,2023-12-05 18:53:56,Variant,Mumbai,Android,Organic
66012,2023-12-28 18:53:56,Variant,Mumbai,Android,Organic
66012,2024-01-14 18:53:56,Variant,Mumbai,Android,Organic
111909,2023-12-20 11:57:21,Variant,Hyderabad,Android,Organic
111909,2024-01-26 11:57:21,Variant,Hyderabad,Android,Organic
111909,2024-01-26 11:57:21,Variant,Hyderabad,Android,Organic
111909,2024-02-14 11:57:21,Variant,Hyderabad,Android,Organic
384411,2023-12-31 20:39:33,Variant,Mumbai,Android,Organic
384411,2024-01-05 20:39:33,Variant,Mumbai,Android,Organic
384411,2024-01-16 20:39:33,Variant,Mumbai,Android,Organic
384411,2024-01-23 20:39:33,Variant,Mumbai,Android,Organic
384411,2024-01-24 20:39:33,Variant,Mumbai,Android,Organic
384411,2024-02-12 20:39:33,Variant,Mumbai,Android,Organic
384411,2024-02-13 20:39:33,Variant,Mumbai,Android,Organic
45577,2023-07-24 09:43:16,Variant,Mumbai,Android,Google Ads
45577,2023-07-28 09:43:16,Variant,Mumbai,Android,Google Ads
45577,2023-09-04 09:43:16,Variant,Mumbai,Android,Google Ads
45577,2023-09-06 09:43:16,Variant,Mumbai,Android,Google Ads
286386,2023-12-30 02:36:49,Control,Hyderabad,Android,Google Ads
286386,2024-01-02 02:36:49,Control,Hyderabad,Android,Google Ads
286386,2024-01-03 02:36:49,Control,Hyderabad,Android,Google Ads
286386,2024-01-17 02:36:49,Control,Hyderabad,Android,Google Ads
286386,2024-02-02 02:36:49,Control,Hyderabad,Android,Google Ads
79507,2023-08-12 03:34:36,Control,Bangalore,Android,Referral
79507,2023-08-27 03:34:36,Control,Bangalore,Android,Referral
79507,2023-09-11 03:34:36,Control,Bangalore,Android,Referral
79507,2023-09-25 03:34:36,Control,Bangalore,Android,Referral
79507,2023-09-29 03:34:36,Control,Bangalore,Android,Referral
342515,2023-11-02 08:51:09,Control,Chennai,Android,Organic
342515,2023-11-06 08:51:09,Control,Chennai,Android,Organic
342515,2023-12-03 08:51:09,Control,Chennai,Android,Organic
342515,2023-12-09 08:51:09,Control,Chennai,Android,Organic
92006,2023-09-12 05:55:54,Variant,Hyderabad,iOS,Google Ads
92006,2023-09-13 05:55:54,Variant,Hyderabad,iOS,Google Ads
92006,2023-09-22 05:55:54,Variant,Hyderabad,iOS,Google Ads
241310,2023-10-19 19:19:06,Variant,Bangalore,Android,Organic
241310,2023-10-22 19:19:06,Variant,Bangalore,Android,Organic
241310,2023-10-25 19:19:06,Variant,Bangalore,Android,Organic
241310,2023-10-25 19:19:06,Variant,Bangalore,Android,Organic
241310,2023-10-29 19:19:06,Variant,Bangalore,Android,Organic
241310,2023-11-01 19:19:06,Variant,Bangalore,Android,Organic
241310,2023-11-10 19:19:06,Variant,Bangalore,Android,Organic
92768,2023-10-06 16:16:47,Control,Hyderabad,iOS,Google Ads
92768,2023-10-09 16:16:47,Control,Hyderabad,iOS,Google Ads
92768,2023-10-21 16:16:47,Control,Hyderabad,iOS,Google Ads
92768,2023-11-02 16:16:47,Control,Hyderabad,iOS,Google Ads
92768,2023-11-18 16:16:47,Control,Hyderabad,iOS,Google Ads
80466,2023-10-15 11:23:54,Variant,Hyderabad,Android,Referral
80466,2023-10-28 11:23:54,Variant,Hyderabad,Android,Referral
80466,2023-11-01 11:23:54,Variant,Hyderabad,Android,Referral
80466,2023-11-03 11:23:54,Variant,Hyderabad,Android,Referral
80466,2023-11-07 11:23:54,Variant,Hyderabad,Android,Referral
304052,2023-09-24 18:03:30,Control,Delhi,Android,Organic
304052,2023-10-12 18:03:30,Control,Delhi,Android,Organic
304052,2023-10-31 18:03:30,Control,Delhi,Android,Organic
104355,2023-10-24 17:57:02,Variant,Delhi,Android,Organic
104355,2023-10-28 17:57:02,Variant,Delhi,Android,Organic
104355,2023-11-04 17:57:02,Variant,Delhi,Android,Organic
378035,2023-12-09 12:01:26,Variant,Delhi,Android,Organic
378035,2023-12-22 12:01:26,Variant,Delhi,Android,Organic
378035,2023-12-29 12:01:26,Variant,Delhi,Android,Organic
378035,2023-12-30 12:01:26,Variant,Delhi,Android,Organic
378035,2024-01-26 12:01:26,Variant,Delhi,Android,Organic
68248,2023-12-11 09:49:42,Control,Bangalore,Android,Instagram
68248,2023-12-21 09:49:42,Control,Bangalore,Android,Instagram
68248,2023-12-30 09:49:42,Control,Bangalore,Android,Instagram
68248,2024-01-04 09:49:42,Control,Bangalore,Android,Instagram
178158,2023-12-29 22:48:47,Control,Hyderabad,iOS,Facebook
178158,2023-12-30 22:48:47,Control,Hyderabad,iOS,Facebook
178158,2024-01-03 22:48:47,Control,Hyderabad,iOS,Facebook
99393,2024-01-05 06:08:30,Control,Hyderabad,Android,Google Ads
99393,2024-01-28 06:08:30,Control,Hyderabad,Android,Google Ads
99393,2024-02-02 06:08:30,Control,Hyderabad,Android,Google Ads
99393,2024-02-12 06:08:30,Control,Hyderabad,Android,Google Ads
65361,2023-10-02 14:38:02,Variant,Bangalore,Android,Organic
65361,2023-10-06 14:38:02,Variant,Bangalore,Android,Organic
65361,2023-10-18 14:38:02,Variant,Bangalore,Android,Organic
65361,2023-10-22 14:38:02,Variant,Bangalore,Android,Organic
65361,2023-10-30 14:38:02,Variant,Bangalore,Android,Organic
65361,2023-11-06 14:38:02,Variant,Bangalore,Android,Organic
65361,2023-11-13 14:38:02,Variant,Bangalore,Android,Organic
231453,2023-10-29 19:26:45,Variant,Bangalore,Android,Organic
231453,2023-11-11 19:26:45,Variant,Bangalore,Android,Organic
231453,2023-11-24 19:26:45,Variant,Bangalore,Android,Organic
65007,2023-11-04 01:42:39,Control,Delhi,Android,Google Ads
65007,2023-11-08 01:42:39,Control,Delhi,Android,Google Ads
65007,2023-12-06 01:42:39,Control,Delhi,Android,Google Ads
65007,2023-12-15 01:42:39,Control,Delhi,Android,Google Ads
65007,2023-12-22 01:42:39,Control,Delhi,Android,Google Ads
61722,2023-08-15 09:57:27,Control,Bangalore,iOS,Instagram
61722,2023-08-17 09:57:27,Control,Bangalore,iOS,Instagram
61722,2023-09-01 09:57:27,Control,Bangalore,iOS,Instagram
