order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,signup_date,city,device_type,acquisition_channel,app_version,experiment_group,session_id,session_date,recommendation_seen,recommendation_clicked,restaurants_viewed,cart_created,order_completed,coupon_used
1476674,318689,Olive Garden,Italian,16.1,Weekday,,24,29,2023-09-26 00:17:16,Mumbai,Android,Instagram,4.8.1,Control,S101544,2024-01-15 00:12:35,1,0,4,1,1,0
1478212,57878,Dos Caminos,Mexican,11.59,Weekend,,33,22,2023-07-06 13:48:00,Chennai,iOS,Organic,4.9.0,Control,S101545,2024-01-15 02:32:38,1,0,3,1,1,1
1477632,76942,Sarabeth's Restaurant,American,29.15,Weekday,,20,26,2023-10-25 16:22:31,Hyderabad,Android,Organic,4.9.0,Variant,S101546,2024-01-13 02:48:34,1,1,5,1,1,1
1478083,91817,Lucky's Famous Burgers,American,5.77,Weekend,4.0,21,20,2023-12-24 18:09:47,Bangalore,iOS,Organic,4.9.0,Variant,S101547,2024-01-20 03:55:43,1,0,4,0,1,1
1477484,143984,Blue Ribbon Fried Chicken,American,6.79,Weekend,3.0,28,27,2023-09-28 14:02:21,Bangalore,Android,Google Ads,4.9.0,Control,S101548,2024-01-12 01:38:51,1,0,3,1,1,1
1477710,376578,Shake Shack,American,5.92,Weekday,5.0,34,24,2023-09-25 12:05:15,Bangalore,Android,Google Ads,4.9.0,Variant,S101549,2024-01-15 21:27:16,1,0,1,1,1,0
1477307,141732,Cho Dang Gol,Korean,5.77,Weekend,5.0,21,17,2023-12-19 17:32:48,Hyderabad,Android,Instagram,4.8.1,Variant,S101550,2024-01-22 20:11:46,1,0,1,1,1,0
1478062,109107,Burger Joint,American,15.72,Weekend,4.0,31,30,2023-08-29 18:54:39,Chennai,Android,Organic,4.9.0,Variant,S101551,2024-01-10 02:35:58,1,1,4,1,1,0
1476865,297232,Empanada Mama (closed),Mexican,31.38,Weekend,5.0,24,18,2023-12-21 03:56:46,Hyderabad,Android,Google Ads,4.8.1,Control,S101552,2024-01-04 19:55:04,1,0,4,0,1,1
1476621,282699,RedFarm Hudson,Chinese,19.35,Weekend,,30,24,2023-09-10 12:42:22,Mumbai,iOS,Instagram,4.8.1,Control,S101553,2024-01-13 16:33:33,1,0,3,1,1,0
1476957,54630,V-Nam Cafe,Vietnamese,12.08,Weekend,,31,19,2023-07-21 10:48:11,Mumbai,Android,Referral,4.9.0,Control,S101554,2024-01-06 23:59:09,1,1,4,1,1,0
1477611,130820,Nobu Next Door,Japanese,15.13,Weekday,,21,30,2023-08-09 04:22:37,Pune,Android,Organic,4.8.1,Control,S101555,2024-01-10 05:39:28,1,0,1,1,1,0
1477775,142461,Shake Shack,American,29.25,Weekend,4.0,25,19,2023-08-30 02:39:02,Pune,Android,Organic,4.9.0,Variant,S101556,2024-01-01 21:58:03,1,1,8,1,1,1
1478007,113238,Boqueria,Spanish,24.25,Weekend,,28,18,2023-11-05 14:35:02,Delhi,iOS,Organic,4.9.0,Variant,S101557,2024-01-24 08:18:27,1,0,3,0,1,0
1477629,198936,Five Leaves,American,12.13,Weekend,,23,15,2023-11-15 20:20:49,Mumbai,Android,Organic,4.8.1,Variant,S101558,2024-01-17 09:00:21,1,0,2,1,1,0
1476737,94766,Nobu Next Door,Japanese,12.23,Weekday,5.0,31,29,2023-08-31 04:38:38,Bangalore,Android,Google Ads,4.8.1,Variant,S101559,2024-01-20 01:40:08,1,1,8,1,1,0
1477868,27609,Blue Ribbon Sushi Bar & Grill,Japanese,15.81,Weekend,,21,25,2023-12-19 18:17:40,Hyderabad,iOS,Organic,4.9.0,Control,S101560,2024-01-08 13:40:37,1,0,3,0,1,0
1478185,97079,Benihana,Japanese,5.77,Weekend,,22,22,2023-08-16 22:48:38,Hyderabad,Android,Organic,4.9.0,Control,S101561,2024-01-22 19:24:36,1,1,6,1,1,1
1477567,175290,The Meatball Shop,Italian,9.17,Weekend,,30,30,2023-10-15 06:05:51,Bangalore,Android,Organic,4.9.0,Variant,S101562,2024-01-21 21:17:53,0,1,6,1,1,0
1478251,99621,Jack's Wife Freda,Mediterranean,12.47,Weekend,5.0,34,20,2023-08-21 16:37:51,Pune,iOS,Google Ads,4.9.0,Variant,S101563,2024-01-08 01:26:36,1,1,4,1,1,0
1478079,54608,Tamarind TriBeCa,Indian,25.22,Weekend,5.0,30,26,2023-08-13 20:19:00,Hyderabad,Android,Instagram,4.9.0,Variant,S101564,2024-01-09 06:44:32,1,0,4,1,1,0
1478144,155124,The Meatball Shop,Italian,33.03,Weekend,5.0,30,16,2023-12-17 22:08:36,Mumbai,Android,Organic,4.8.1,Control,S101565,2024-01-10 00:15:13,1,0,1,0,1,0
1476615,338599,RedFarm Hudson,Chinese,29.44,Weekday,4.0,29,32,2023-11-01 03:55:36,Chennai,Android,Organic,4.9.0,Variant,S101566,2024-01-02 20:28:01,1,1,7,0,1,0
1478419,118776,Blue Ribbon Sushi Bar & Grill,Japanese,15.96,Weekend,5.0,31,20,2023-11-19 19:43:50,Bangalore,Android,Facebook,4.9.0,Variant,S101567,2024-01-23 04:51:57,1,0,2,0,1,0
1476920,36118,RedFarm Broadway,Chinese,12.13,Weekend,4.0,20,19,2023-12-03 04:45:08,Hyderabad,iOS,Referral,4.8.1,Control,S101568,2024-01-05 11:56:30,1,0,2,1,1,1
1477786,145389,RedFarm Hudson,Chinese,4.75,Weekend,3.0,23,25,2023-11-05 08:08:29,Hyderabad,Android,Instagram,4.9.0,Control,S101569,2024-01-21 10:33:02,1,0,4,1,1,1
1476924,153048,Shake Shack,American,21.83,Weekend,,28,23,2023-11-09 08:45:01,Bangalore,Android,Facebook,4.8.1,Control,S101570,2024-01-11 08:04:53,1,0,2,1,1,0
1476547,83095,Bareburger,American,6.84,Weekend,5.0,22,24,2023-08-17 11:04:33,Hyderabad,Android,Organic,4.9.0,Variant,S101571,2024-01-12 02:26:32,1,1,5,1,1,0
1477561,183704,The Meatball Shop,Italian,6.74,Weekend,,30,25,2023-07-18 18:07:06,Bangalore,iOS,Referral,4.8.1,Control,S101572,2024-01-25 20:45:47,1,0,1,0,1,0
1477422,64401,The Meatball Shop,Italian,16.54,Weekday,5.0,32,24,2023-10-09 17:53:54,Bangalore,Android,Organic,4.9.0,Control,S101573,2024-01-28 13:04:37,1,0,1,1,1,0
1477436,88853,RedFarm Hudson,Chinese,29.29,Weekend,4.0,27,21,2023-08-10 03:09:26,Bangalore,Android,Organic,4.9.0,Control,S101574,2024-01-30 10:23:36,1,1,8,1,1,1
1478353,369809,Momoya,Japanese,12.23,Weekday,3.0,32,24,2023-08-17 17:04:23,Bangalore,Android,Instagram,4.9.0,Variant,S101575,2024-01-28 15:43:03,1,0,2,0,1,0
1477086,164529,Blue Ribbon Sushi,Japanese,17.08,Weekday,5.0,35,29,2023-08-01 23:40:42,Chennai,Android,Organic,4.8.1,Control,S101576,2024-01-02 21:34:13,1,1,8,1,1,0
1477688,101285,Blue Ribbon Sushi,Japanese,12.13,Weekend,4.0,35,28,2023-12-24 22:01:09,Pune,Android,Organic,4.9.0,Control,S101577,2024-01-07 20:53:06,1,0,3,0,1,1
1477011,309983,S'MAC,American,12.61,Weekday,,34,24,2023-07-04 18:55:59,Mumbai,Android,Organic,4.8.1,Variant,S101578,2024-01-22 18:32:55,1,1,7,1,1,0
1477695,302131,Rubirosa,Italian,24.2,Weekend,,33,28,2023-11-18 11:26:51,Pune,Android,Google Ads,4.9.0,Control,S101579,2024-01-21 14:14:00,1,0,2,1,1,0
1476608,297674,Burger Joint,American,7.81,Weekend,3.0,33,24,2023-11-23 17:11:01,Hyderabad,iOS,Organic,4.8.1,Control,S101580,2024-01-13 14:14:35,1,0,1,0,1,0
1478375,214028,Boqueria,Spanish,22.85,Weekend,5.0,28,30,2023-12-01 17:56:55,Chennai,iOS,Instagram,4.9.0,Variant,S101581,2024-01-17 15:02:16,1,1,8,1,1,0
1476965,276192,Delicatessen,American,24.2,Weekend,4.0,21,19,2023-11-10 23:05:28,Bangalore,Android,Organic,4.9.0,Control,S101582,2024-01-30 10:17:17,1,0,3,1,1,1
1476757,115610,12 Chairs,Middle Eastern,14.12,Weekend,,31,27,2023-10-26 23:10:57,Mumbai,Android,Organic,4.9.0,Control,S101583,2024-01-20 07:40:11,1,0,1,0,1,0
1476611,300003,Grand Sichuan International,Chinese,12.23,Weekend,,24,28,2023-07-23 14:52:34,Delhi,Android,Referral,4.8.1,Variant,S101584,2024-01-16 17:38:27,1,0,4,0,1,0
1477055,77544,Bareburger,American,14.12,Weekend,4.0,26,19,2023-12-21 04:07:18,Delhi,Android,Google Ads,4.9.0,Control,S101585,2024-01-16 13:56:48,1,0,3,0,1,0
1477949,385023,Rubirosa,Italian,24.35,Weekend,3.0,30,28,2023-11-08 04:42:25,Hyderabad,Android,Referral,4.9.0,Control,S101586,2024-01-04 21:29:45,1,0,3,0,1,0
1477406,154022,Blue Ribbon Sushi Bar & Grill,Japanese,16.74,Weekend,4.0,22,20,2023-11-10 18:36:01,Delhi,Android,Organic,4.9.0,Variant,S101587,2024-01-21 14:03:19,1,1,5,1,1,1
1478118,101285,Blue Ribbon Sushi,Japanese,9.85,Weekend,3.0,24,15,2023-12-24 22:01:09,Pune,Android,Organic,4.9.0,Control,S101588,2024-01-01 06:13:51,1,0,4,0,1,0
1477352,100148,Sushi of Gari,Japanese,9.31,Weekend,5.0,31,22,2023-07-04 16:12:17,Mumbai,Android,Organic,4.9.0,Control,S101589,2024-01-15 09:18:51,1,0,3,0,1,1
1478276,352827,Shake Shack,American,17.03,Weekend,,21,28,2023-09-19 11:35:57,Hyderabad,Android,Organic,4.9.0,Control,S101590,2024-01-08 11:43:28,1,0,2,1,1,1
1477837,93133,Nobu Next Door,Japanese,12.08,Weekend,,21,19,2023-10-01 10:53:24,Delhi,Android,Referral,4.8.1,Control,S101591,2024-01-07 15:17:21,1,0,3,0,1,0
1476781,333449,Shake Shack,American,12.13,Weekday,,22,25,2023-07-07 08:50:22,Bangalore,Android,Google Ads,4.9.0,Variant,S101592,2024-01-04 02:35:12,0,0,1,1,1,0
1476879,259341,Blue Ribbon Fried Chicken,American,8.39,Weekend,4.0,26,17,2023-08-05 06:27:42,Delhi,iOS,Referral,4.9.0,Variant,S101593,2024-01-03 00:54:36,1,0,1,1,1,1
1477383,174796,Xi'an Famous Foods,Chinese,6.64,Weekend,,35,19,2023-08-27 13:57:06,Mumbai,iOS,Facebook,4.9.0,Variant,S101594,2024-01-24 17:25:49,1,0,1,0,1,0
1477534,155124,The Meatball Shop,Italian,9.22,Weekend,,30,19,2023-12-17 22:08:36,Mumbai,Android,Organic,4.8.1,Control,S101595,2024-01-15 16:18:20,1,0,3,1,1,0
1477111,127149,PJ Clarke's,American,31.33,Weekend,4.0,26,19,2023-09-16 15:02:51,Delhi,Android,Organic,4.9.0,Variant,S101596,2024-01-23 13:02:43,1,0,4,1,1,1
1477818,144352,Shake Shack,American,22.36,Weekend,4.0,27,27,2023-07-08 19:38:30,Hyderabad,Android,Facebook,4.9.0,Control,S101597,2024-01-19 20:44:09,1,0,2,1,1,0
1477249,351561,The Kati Roll Company,Indian,20.13,Weekday,,24,31,2023-09-29 05:18:54,Bangalore,Android,Organic,4.8.1,Variant,S101598,2024-01-22 19:37:57,1,0,1,0,1,1
1477095,196355,Shake Shack,American,13.1,Weekday,,20,28,2023-10-27 13:58:54,Delhi,iOS,Organic,4.8.1,Control,S101599,2024-01-08 20:32:38,1,0,4,1,1,0
1477379,145962,Joe's Shanghai,Chinese,22.31,Weekday,3.0,27,31,2023-07-30 18:53:39,Mumbai,Android,Instagram,4.9.0,Variant,S101600,2024-01-01 14:07:41,1,0,2,1,1,0
1477128,354016,Waverly Diner,American,14.94,Weekend,,28,28,2023-12-05 00:40:58,Mumbai,Android,Referral,4.8.1,Control,S101601,2024-01-08 12:56:46,1,0,1,0,1,0
1478125,49104,Shake Shack,American,16.15,Weekday,4.0,20,26,2023-07-29 09:35:52,Mumbai,Android,Referral,4.9.0,Variant,S101602,2024-01-09 08:16:41,1,0,2,0,1,0
1477707,133330,Blue Ribbon Fried Chicken,American,25.27,Weekend,5.0,29,28,2023-10-21 21:05:41,Bangalore,Android,Referral,4.8.1,Control,S101603,2024-01-25 09:03:50,1,0,2,1,1,1
1478191,390232,Friend of a Farmer,American,9.7,Weekend,,35,22,2023-09-23 02:16:00,Bangalore,Android,Referral,4.9.0,Variant,S101604,2024-01-24 01:04:43,1,1,6,1,1,0
1476614,138462,Chipotle Mexican Grill 199 Delivery,Mexican,29.1,Weekday,5.0,21,29,2023-10-28 10:54:15,Delhi,Android,Organic,4.9.0,Variant,S101605,2024-01-04 18:15:12,1,0,2,0,1,0
1477105,67844,The Smile,American,9.17,Weekday,5.0,26,28,2023-12-01 14:12:01,Bangalore,Android,Organic,4.8.1,Variant,S101606,2024-01-19 19:05:11,1,1,6,1,1,0
1477124,270789,Vanessa's Dumplings,Chinese,9.51,Weekend,,31,23,2023-08-21 16:19:10,Hyderabad,Android,Organic,4.9.0,Variant,S101607,2024-01-10 18:28:12,1,1,5,1,1,0
1476980,117810,Momoya,Japanese,6.02,Weekend,5.0,28,20,2023-09-13 17:41:34,Bangalore,iOS,Organic,4.9.0,Control,S101608,2024-01-21 22:18:42,1,0,3,0,1,0
1477162,42755,Blue Ribbon Fried Chicken,American,15.72,Weekend,4.0,25,19,2023-11-03 20:32:55,Mumbai,Android,Google Ads,4.9.0,Variant,S101609,2024-01-17 17:01:57,1,0,3,1,1,0
1476754,229946,Balthazar Boulangerie,French,21.25,Weekend,,25,20,2023-09-18 09:33:26,Mumbai,Android,Google Ads,4.8.1,Variant,S101610,2024-01-03 11:44:08,1,1,6,1,1,1
1477260,229946,Chipotle Mexican Grill 199 Delivery,Mexican,29.1,Weekend,4.0,27,25,2023-09-18 09:33:26,Mumbai,Android,Google Ads,4.8.1,Variant,S101611,2024-01-20 13:38:16,1,0,3,1,1,0
1478297,180618,Bareburger,American,24.2,Weekend,5.0,27,24,2023-07-16 15:50:38,Hyderabad,iOS,Organic,4.9.0,Variant,S101612,2024-01-11 14:40:38,1,0,2,0,1,0
1476792,346280,Saravanaa Bhavan,Indian,9.17,Weekday,,24,29,2023-10-08 23:51:23,Bangalore,Android,Google Ads,4.9.0,Variant,S101613,2024-01-14 22:54:23,1,1,8,1,1,0
1477554,72726,Shake Shack,American,11.69,Weekend,,31,28,2023-08-28 14:36:18,Hyderabad,iOS,Instagram,4.8.1,Variant,S101614,2024-01-01 09:15:20,1,0,2,1,1,0
1477820,41746,Schnipper's Quality Kitchen,American,25.22,Weekend,4.0,33,18,2023-08-23 21:48:13,Pune,Android,Organic,4.9.0,Control,S101615,2024-01-04 18:50:25,1,0,4,0,1,1
1478291,385134,RedFarm Broadway,Chinese,31.87,Weekend,5.0,27,18,2023-08-19 08:38:14,Bangalore,Android,Facebook,4.8.1,Variant,S101616,2024-01-05 05:12:39,1,0,1,0,1,0
1477628,83287,Blue Ribbon Sushi Izakaya,Japanese,9.22,Weekend,,28,15,2023-07-31 18:28:25,Hyderabad,Android,Referral,4.8.1,Variant,S101617,2024-01-11 22:09:53,1,0,4,0,1,0
1478038,45164,Shake Shack,American,12.18,Weekend,,31,28,2023-07-09 04:34:49,Delhi,iOS,Organic,4.9.0,Variant,S101618,2024-01-16 03:28:27,1,0,4,1,1,0
1478356,62540,Blue Ribbon Sushi,Japanese,16.44,Weekend,,22,18,2023-11-26 13:40:02,Pune,Android,Organic,4.8.1,Variant,S101619,2024-01-11 21:59:47,1,0,4,1,1,0
1477952,371117,Shake Shack,American,13.1,Weekend,4.0,30,29,2023-10-24 19:02:40,Bangalore,Android,Google Ads,4.9.0,Control,S101620,2024-01-29 23:33:17,1,0,2,0,1,1
1476992,85782,Vezzo Thin Crust Pizza,Italian,12.13,Weekend,,27,15,2023-07-16 00:08:36,Bangalore,Android,Organic,4.8.1,Control,S101621,2024-01-19 11:48:10,1,1,5,1,1,1
1478040,47280,Sushi of Gari Tribeca,Japanese,12.13,Weekday,5.0,22,26,2023-10-30 20:07:30,Hyderabad,Android,Organic,4.9.0,Control,S101622,2024-01-02 03:58:54,1,1,8,1,1,0
1477905,164626,The Meatball Shop,Italian,15.57,Weekend,4.0,20,24,2023-12-22 03:16:44,Bangalore,Android,Referral,4.8.1,Control,S101623,2024-01-02 19:48:22,1,0,1,1,1,0
1477658,80795,Tamarind TriBeCa,Indian,14.02,Weekday,,20,25,2023-09-03 08:09:16,Hyderabad,Android,Organic,4.9.0,Control,S101624,2024-01-15 04:30:11,1,1,8,0,1,0
1477918,62912,Yama Japanese Restaurant,Japanese,24.25,Weekday,,23,30,2023-11-04 08:59:47,Hyderabad,iOS,Google Ads,4.9.0,Variant,S101625,2024-01-14 06:38:07,1,1,4,1,1,0
1477562,93113,The Odeon,American,6.69,Weekend,4.0,30,20,2023-10-24 02:33:45,Bangalore,Android,Facebook,4.9.0,Control,S101626,2024-01-09 10:38:17,1,0,2,1,1,1
1476847,114085,The Meatball Shop,Italian,24.3,Weekend,4.0,29,15,2023-08-19 10:07:50,Pune,Android,Google Ads,4.9.0,Variant,S101627,2024-01-22 15:04:30,1,0,2,0,1,0
1477081,222734,Shake Shack,American,24.25,Weekday,,23,30,2023-08-10 02:02:31,Delhi,Android,Instagram,4.8.1,Control,S101628,2024-01-02 03:26:58,1,0,4,1,1,0
1476604,126798,Cafe Mogador,Middle Eastern,19.45,Weekday,4.0,23,29,2023-10-20 17:34:08,Bangalore,iOS,Google Ads,4.9.0,Variant,S101629,2024-01-02 18:19:20,1,0,1,1,1,0
1478016,154471,Yama Japanese Restaurant,Japanese,9.65,Weekend,5.0,24,16,2023-12-11 16:23:44,Mumbai,iOS,Google Ads,4.8.1,Control,S101630,2024-01-08 04:02:49,1,0,1,0,1,1
1477087,206039,Shake Shack,American,12.66,Weekend,5.0,25,15,2023-07-22 11:16:11,Pune,iOS,Facebook,4.8.1,Variant,S101631,2024-01-07 11:52:45,1,0,3,1,1,1
1476706,327651,Hunan Manor,Chinese,5.72,Weekday,5.0,31,26,2023-10-13 14:46:47,Delhi,iOS,Organic,4.9.0,Control,S101632,2024-01-29 14:20:58,1,0,3,1,1,0
1477906,66012,Sushi of Gari Tribeca,Japanese,19.02,Weekend,5.0,27,29,2023-11-21 18:53:56,Mumbai,Android,Organic,4.9.0,Variant,S101633,2024-01-11 19:06:57,1,0,4,1,1,1
1478381,111909,Ravagh Persian Grill,Middle Eastern,16.06,Weekend,,28,21,2023-12-20 11:57:21,Hyderabad,Android,Organic,4.8.1,Variant,S101634,2024-01-26 02:44:27,1,0,1,1,1,0
1478142,114085,Hatsuhana,Japanese,29.15,Weekend,3.0,33,28,2023-08-19 10:07:50,Pune,Android,Google Ads,4.9.0,Variant,S101635,2024-01-02 15:16:38,1,0,3,1,1,0
1477654,301032,Blue Ribbon Fried Chicken,American,12.13,Weekend,5.0,25,29,2023-08-20 14:28:13,Bangalore,Android,Google Ads,4.8.1,Variant,S101636,2024-01-19 03:27:08,1,0,3,0,1,0
1477965,384411,Shake Shack,American,19.45,Weekday,3.0,24,29,2023-12-27 20:39:33,Mumbai,Android,Organic,4.8.1,Variant,S101637,2024-01-26 05:38:58,1,0,1,0,1,1
1476960,45577,Parm,Italian,21.83,Weekday,,23,32,2023-07-22 09:43:16,Mumbai,Android,Google Ads,4.8.1,Variant,S101638,2024-01-24 01:33:45,1,0,2,1,1,1
1478134,82041,Sushi of Gari Tribeca,Japanese,21.83,Weekday,,34,30,2023-12-25 14:47:31,Hyderabad,iOS,Facebook,4.9.0,Control,S101639,2024-01-14 21:14:30,1,1,6,1,1,0
1477588,286386,5 Napkin Burger,American,29.05,Weekend,3.0,26,21,2023-12-30 02:36:49,Hyderabad,Android,Google Ads,4.8.1,Control,S101640,2024-01-23 16:03:57,1,0,1,0,1,1
1477897,79507,The Meatball Shop,Italian,12.56,Weekday,,31,32,2023-08-01 03:34:36,Bangalore,Android,Referral,4.9.0,Control,S101641,2024-01-07 21:10:04,1,0,3,0,1,0
1477217,139639,Sushi of Gari 46,Japanese,29.15,Weekday,,32,32,2023-08-16 00:47:46,Mumbai,Android,Instagram,4.8.1,Variant,S101642,2024-01-24 17:25:27,1,0,4,1,1,1
1476772,149984,Sushi of Gari,Japanese,12.13,Weekday,5.0,29,26,2023-07-15 14:45:52,Bangalore,Android,Organic,4.9.0,Variant,S101643,2024-01-04 01:28:20,1,0,3,0,1,0
1478167,88078,RedFarm Hudson,Chinese,12.23,Weekday,,20,25,2023-08-10 02:20:42,Delhi,Android,Organic,4.9.0,Control,S101644,2024-01-26 02:04:38,1,1,8,1,1,0
1477101,81828,The Meatball Shop,American,14.55,Weekend,5.0,21,30,2023-08-16 10:08:32,Pune,iOS,Instagram,4.9.0,Control,S101645,2024-01-08 09:34:42,1,0,3,1,1,1
1477665,231061,Han Dynasty,Chinese,34.19,Weekday,,21,31,2023-08-27 20:18:15,Pune,Android,Organic,4.8.1,Variant,S101646,2024-01-27 19:55:23,1,1,4,1,1,1
1477103,342515,Five Guys Burgers and Fries,American,19.45,Weekend,5.0,22,23,2023-10-13 08:51:09,Chennai,Android,Organic,4.9.0,Control,S101647,2024-01-18 13:31:49,1,0,4,1,1,0
1477880,114410,The Meatball Shop,Italian,14.6,Weekend,5.0,21,23,2023-08-21 05:30:19,Mumbai,Android,Facebook,4.8.1,Control,S101648,2024-01-23 10:59:29,1,0,3,0,1,0
1477346,235620,Shake Shack,American,5.53,Weekday,4.0,28,26,2023-11-24 20:43:13,Bangalore,Android,Organic,4.8.1,Variant,S101649,2024-01-15 02:04:20,1,1,8,1,1,1
1477157,92006,Blue Ribbon Sushi Bar & Grill,Japanese,10.82,Weekend,,25,24,2023-07-30 05:55:54,Hyderabad,iOS,Google Ads,4.8.1,Variant,S101650,2024-01-12 22:31:59,1,0,4,0,1,0
1477886,241310,Blue Ribbon Sushi,Japanese,32.93,Weekday,3.0,34,31,2023-09-14 19:19:06,Bangalore,Android,Organic,4.9.0,Variant,S101651,2024-01-25 04:21:11,1,1,5,1,1,1
1477442,184325,Asuka Sushi,Japanese,19.45,Weekend,5.0,23,23,2023-08-22 14:39:43,Chennai,Android,Referral,4.9.0,Control,S101652,2024-01-10 03:15:52,1,1,7,1,1,1
1477434,77857,Shake Shack,American,29.15,Weekend,5.0,20,21,2023-10-20 23:25:33,Chennai,Android,Referral,4.9.0,Variant,S101653,2024-01-06 14:33:30,1,1,8,1,1,0
1477303,92768,Sushi of Gari 46,Japanese,19.35,Weekday,,28,24,2023-10-01 16:16:47,Hyderabad,iOS,Google Ads,4.9.0,Control,S101654,2024-01-24 10:53:15,1,0,4,0,1,0
1477423,80466,J G Melon,American,14.6,Weekend,5.0,32,24,2023-09-24 11:23:54,Hyderabad,Android,Referral,4.8.1,Variant,S101655,2024-01-17 02:11:21,1,0,3,1,1,0
1478424,304052,Parm,Italian,11.59,Weekday,5.0,35,29,2023-09-20 18:03:30,Delhi,Android,Organic,4.9.0,Control,S101656,2024-01-27 21:07:46,1,0,1,0,1,1
1476571,334758,Melt Shop,American,29.15,Weekend,4.0,26,17,2023-09-14 10:32:43,Mumbai,Android,Instagram,4.8.1,Control,S101657,2024-01-22 10:15:17,1,1,5,1,1,1
1477034,259341,J G Melon,American,29.05,Weekend,,26,28,2023-08-05 06:27:42,Delhi,iOS,Referral,4.9.0,Variant,S101658,2024-01-19 20:14:54,1,0,3,0,1,0
1477673,132906,Sushi of Gari 46,Japanese,22.46,Weekday,,21,29,2023-09-18 08:01:40,Pune,Android,Referral,4.9.0,Control,S101659,2024-01-23 12:47:10,1,0,2,0,1,1
1478061,64151,Jack's Wife Freda,Mediterranean,16.01,Weekday,,28,33,2023-09-14 21:06:08,Delhi,Android,Organic,4.8.1,Variant,S101660,2024-01-19 03:42:40,1,0,2,1,1,0
1476901,391860,Lucky's Famous Burgers,American,11.59,Weekend,5.0,26,23,2023-12-26 11:37:20,Mumbai,Android,Organic,4.9.0,Variant,S101661,2024-01-06 09:22:37,1,0,2,0,1,1
1478113,74048,ilili Restaurant,Middle Eastern,25.22,Weekday,4.0,32,25,2023-08-27 00:23:23,Delhi,Android,Google Ads,4.8.1,Variant,S101662,2024-01-26 19:13:00,1,1,6,1,1,0
1477986,115213,Junoon,Indian,22.75,Weekend,5.0,29,28,2023-10-24 10:03:21,Hyderabad,Android,Google Ads,4.8.1,Control,S101663,2024-01-27 22:49:59,1,0,4,0,1,1
1477770,59742,J G Melon,American,7.33,Weekday,,31,30,2023-07-27 23:55:17,Mumbai,Android,Instagram,4.9.0,Control,S101664,2024-01-12 12:37:23,1,0,3,1,1,1
1478420,104355,Momoya,Japanese,15.81,Weekend,5.0,25,15,2023-10-13 17:57:02,Delhi,Android,Organic,4.9.0,Variant,S101665,2024-01-08 05:54:05,1,1,7,1,1,0
1477252,96262,Cafe Habana,Mexican,8.1,Weekend,,20,16,2023-08-07 15:08:18,Delhi,Android,Google Ads,4.9.0,Variant,S101666,2024-01-18 03:27:15,1,0,1,0,1,0
1476883,354948,Westville Hudson,American,16.01,Weekend,5.0,20,18,2023-08-27 06:51:39,Pune,Android,Organic,4.9.0,Variant,S101667,2024-01-04 11:40:07,1,0,3,1,1,1
1478442,378035,Five Guys Burgers and Fries,American,29.73,Weekend,5.0,21,25,2023-12-01 12:01:26,Delhi,Android,Organic,4.8.1,Variant,S101668,2024-01-17 11:49:05,1,0,3,1,1,0
1477898,68248,J G Melon,American,10.43,Weekday,5.0,35,29,2023-11-29 09:49:42,Bangalore,Android,Instagram,4.8.1,Control,S101669,2024-01-17 02:32:18,1,0,2,1,1,1
1477476,276192,Delicatessen,American,32.93,Weekend,4.0,30,18,2023-11-10 23:05:28,Bangalore,Android,Organic,4.9.0,Control,S101670,2024-01-28 08:39:59,1,0,2,1,1,0
1477520,178158,Chipotle Mexican Grill 199 Delivery,Mexican,31.33,Weekend,4.0,35,21,2023-11-13 22:48:47,Hyderabad,iOS,Facebook,4.9.0,Control,S101671,2024-01-09 08:08:08,1,1,4,1,1,0
1477652,99393,Parm,Italian,10.14,Weekday,,24,28,2023-12-20 06:08:30,Hyderabad,Android,Google Ads,4.9.0,Control,S101672,2024-01-07 21:39:47,1,0,2,0,1,1
1478205,65361,Coppola's East,Italian,13.05,Weekend,,32,16,2023-10-01 14:38:02,Bangalore,Android,Organic,4.8.1,Variant,S101673,2024-01-05 20:24:25,1,0,2,0,1,0
1477751,385134,RedFarm Broadway,Chinese,16.2,Weekend,5.0,29,18,2023-08-19 08:38:14,Bangalore,Android,Facebook,4.8.1,Variant,S101674,2024-01-01 08:46:25,1,0,1,0,1,0
1477021,231453,Mamoun's Falafel,Mediterranean,14.46,Weekend,,20,29,2023-10-13 19:26:45,Bangalore,Android,Organic,4.8.1,Variant,S101675,2024-01-17 22:36:47,1,1,5,1,1,0
1476959,65007,Serafina Fabulous Pizza,Italian,19.5,Weekday,5.0,22,33,2023-10-26 01:42:39,Delhi,Android,Google Ads,4.9.0,Control,S101676,2024-01-19 17:00:49,1,0,1,0,1,0
1476687,61722,Blue Ribbon Sushi,Japanese,14.5,Weekend,,28,28,2023-07-13 09:57:27,Bangalore,iOS,Instagram,4.9.0,Control,S101677,2024-01-04 08:18:22,1,0,2,0,1,1
1477798,378035,Five Guys Burgers and Fries,American,13.0,Weekend,4.0,29,27,2023-12-01 12:01:26,Delhi,Android,Organic,4.8.1,Variant,S101678,2024-01-16 11:18:57,1,0,4,1,1,1
1476938,164776,TAO,Japanese,25.27,Weekday,,33,30,2023-07-19 21:05:07,Mumbai,iOS,Organic,4.9.0,Control,S101679,2024-01-23 21:31:21,1,0,2,1,1,0
